	273	70 / 66 / 80 / 57				109 / 105 / 124 / 77						71				0	0					450						
vertumnaliaSocial	Чемпион шоу талантов		social	2	5												100exocards	main_vertumnalia10-14	10			1 social	5		amuk.art	https://amukart.wixsite.com/portfolio	amuk.art	https://www.instagram.com/amuk.art/
vertumnaliaMental	Чемпион научной ярмарки		mental	2	5												100exocards	main_vertumnalia10-14	10			1 mental	5		Onsta	https://onstamonsta.weebly.com/portfolio.html	OnstaMonsta	https://twitter.com/OnstaMonsta
vertumnaliaPhysical2	Чемпион ксеноборьбы		physical	3	8												100exocards	main_vertumnalia15-17	15			1 physical	8		alienmandy	https://alienmandy.com/	alienmandy_	alienmandy_
vertumnaliaSocial2	Чемпион шоу талантов II		social	3	8												100exocards	main_vertumnalia15-17	15			1 social	8		kitsuneten	https://kitsuneten.tumblr.com/	kitsuneten	https://twitter.com/kitsuneten
vertumnaliaMental2	Чемпион викторины		mental	3	8												100exocards	main_vertumnalia15-17	15			1 mental	8		jubiboon	https://kimcan.wixsite.com/kimcandesign	jubiboon	https://twitter.com/jubiboon
vertumnaliaBaking	Чемпион кулинарии		wildcard	3	8												100exocards	main_vertumnalia15-17	15			1 wildcard	8		Jillus	https://jillpowell3.wixsite.com/jilldraws	Jillus	https://twitter.com/Jillus
																						 						
secondCommand	Второй Администратор		social	4	10	plusWinSkill	2	social				gem				unique	Sarah - Done	main_vertumnalia19	19			1 social	12		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
secondGarrison	Второй Офицер Безопасности		physical	4	10	plusWinSkill	2	physical				gem				unique	Sarah - Done	main_vertumnalia19	19			1 physical	12		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
secondEngineering	Второй Инженер		mental	4	10	plusWinSkill	2	mental				gem				unique	Sarah - Done	main_vertumnalia19	19			1 mental	12		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
secondGeoponics	Второй Культиватор		mental	4	10	plusWinSkill	2	mental				gem				unique	Sarah - Done	main_vertumnalia19	19			1 mental	12		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
secondQuarters	Второй Стюард		social	4	10	plusWinSkill	2	social				gem				unique	Sarah - Done	main_vertumnalia19	19			1 social	12		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
secondExpeditions	Второй Геодезист		physical	4	10	plusWinSkill	2	physical				gem				unique	Sarah - Done	main_vertumnalia19	19			1 physical	12		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
																						 						
																						 						
	(Age 10)																					 						
pinkCandy	Розовая сладость		social	1	2												Ed - Done	main_tammyDie	10			1 social	2		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
tammySaved	Спасение Темми		social	2	4												Sarah - Done	main_tammyDie	10			1 social	4		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
hiding	Прятаться в яслях		social	1	2	unchangeable										unique	Ed - Done	main_attack10, main_attack11	10			2 social	2		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
bravery	Смело помогая в борьбе		physical	1	2	globalBonus	1	physical								unique	Ed - Done	main_attack10, main_attack11	10			2 physical	3		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
eyebeast	Столкновение с глаззверем		physical	1	3											unique	100exocards	main_attack10	10			1 physical	3		Daniel Joel Newman	https://www.danieljoelnewman.com/illustration/	dananddna	https://twitter.com/dananddna
delusions	Бред		wildcard	1	-1												100exocards	dys3conspiracies, marzearthshipslum, momsym, tammytoninprevent, vace1vain, artifactsearthquake, geoponicscalpetstart, relaxvisions, main_month1, main_birthday11, main_attack17	10				-1		Donovan	https://dortchbianca.wixsite.com/gallery	astr0dile	https://twitter.com/astr0dile
																												
																												
	(Age 11)																											
	hiding		social	1	2	unchangeable										unique	Ed - Done	main_attack10, main_attack11				2 social	2					
	bravery		physical	1	2	globalBonus	1	physical								unique	Ed - Done	main_attack10, main_attack11				2 physical	3					
hal	Благодарность Хала		mental	2	2	plusWinSkill	1	mental								unique	Ed - Done	main_attack11HalWinThanks	12			1 mental	3		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
tonin	Улыбка дяди Тонина		social	2	4											unique	Ed - Done	main_toninThanks	11			1 social	4		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
toninDeath	Дядя Тонин и мантикора		physical	2	4												Sarah - Done	nearbyBossToninDeath	11			1 physical	4		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
																												
	(Age 12)																											
																												
																												
																												
	(Age 13)																											
whiteFlower	Белая астранция	collectible	none	1													Ed - Done	main_birthday12	12			3 none			Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
toyXeno	Игрушечный ксенос	gear	none	1		plusAll	1	physical									Ed - Done	main_birthday12	12			1 none	1		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
photophonor	Фотофонор	gear	none	1		plusAll	1	social						100		shopDefault	Ed - Done	main_birthday12	12			4 none	1		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	photophonor	gear	none	1		plusAll	1	social								shopDefault	Ed - Done	main_birthday12				4 none	1					
	feast		social	2	4	plusToGems	2										100exocards	main_vertumnalia13				2 social	6					
	fellingGiant		physical	3	9	plusHigher	-3					gem					100exocards	guardFlying, main_attack13, huntBalneal			hard to get so okay	3 physical	6					
swallowedWhole	Проглочен заживо		physical	1	0	unchangeable						gem					Sarah - Done	main_attack13	13		punishment card	1 physical			Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
																												
																												
	(Age 14)																											
anne	Любовь тёти Сидент		social	2	4												Sarah - Done	main_birthday14	14			1 social	4		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
	smart		mental	2	4							gem					100exocards	farmcalplanting, tang40, main_birthday14				4 mental	4					
defeatedFaceless	Победить безликого		physical	4	8	plusIfHighest	6									unique	Ed - Done	main_attack14, huntFacility, huntFaceless	14		big reward	2 physical	14		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
attack14	Разрушение Страто		physical	2	3	keep										unique	Sarah - Done	main_attack14	14			1 physical	3		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
eudicot	Спасение губернаторки		social	2	4	globalBonus	1	social								unique	Sarah - Done	main_attack14	14			1 social	5		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
																												
	(Age 15)																											
																												
																												
	(Age 16)																											
dataBand	Подарок тайного поклонника	gear	none	3		plusLast	2										Ed - Done	main_vertumnalia16	16			1 none	2		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
dadDeath	Прощание		physical	2	5												Sarah - Done	main_shimmerEnd	16			1 physical	5		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
																												
	(Age 17)																											
	noctilucent		physical	3	10	plusNonSuitNeighbors	-5	physical								unique	Sarah - Done	huntNoctilucent, main_attack17				2 physical	5					
																												
																												
	(Age 18)																											
																												
																												
	Location Events																											
																						 						
sfcMembership	Секретный Клуб Веселья		social	2	2	plusForGems	1									unique	Ed - Done	commandClubUniform	10			1 social	3		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
sfcMembership2	Секретный Клуб Веселья II		social	4	4	plusToAndFromGems	2								sfcMembership	unique	Ed - Done	commandclublum	15			1 social	6		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
sfcMystery	Загадка странного запаха		social	2	4												Sarah - Done	commandClubMystery	11			1 social	4		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
																						 						
socks	Носочек Кела		physical	1	1	plusLastStage	3									unique	Sarah - Done	geoponicsCalPetBite	11			1 physical	4		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
socks2	Носочек Кела II		physical	3	5	plusLastStage	5								socks	unique	Sarah - Done	geoponicsCalPetDiscovered	17			1 physical	10		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
																												
shimmerCure	Лекарство от Шиммера		mental	2	1	setSuitAllRight		mental								unique	100exocards	engineeringShimmerCure	12		Removes the shimmerSick card from your deck - the bad memory is repaired. Tang.	1 mental	1		Oenomene	oenomene.carrd.co	oenomene	https://twitter.com/oenomene
tangEvidence	Рукотворная чума		mental	3	8											unique	100exocards	engineeringTangSearchOffice, engineeringTangHelp	17			2 mental	8		koloquials	http://kolo.games/illustration	koloquials	https://twitter.com/koloquials
	tangEvidence		mental	3	8											unique	100exocards	engineeringTangSearchOffice, engineeringTangHelp				2 mental	8					
																												
rankCadet	Кадет		physical	2	4											unique	Ed - Done	garrisonRank1	12			1 physical	4		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
rankOfficer	Офицер		physical	3	7										rankCadet	unique	Ed - Done	garrisonRank2	15			1 physical	7		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
rankLieutenant	Лейтенант		physical	4	9										rankOfficer	unique	Ed - Done	garrisonRank3	18			1 physical	9		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
																												
																												
echinacea	Няня для Эхинацеи		social	2	5							gem					Sarah - Done	quartersTammyBaby	18			1 social	5		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
																												
																						 						
	Jobs Ultimates	93																										
																						 						
																												
ultimate_shovel	Лопатбол с Келом		physical	4	8	plusLower	2									unique	100exocards	shovelUltimate	10			1 physical	10		PyrokidSosa	pyrokidsosa.carrd.co	PKSosa	https://twitter.com/PKSosa
ultimate_farm	Скорейший сбор урожая		mental	4	7	plusForSuit	2	mental								unique	100exocards	farmUltimate	12			1 mental	9		navasketch	https://navasketch.com/	navasketch	https://twitter.com/navasketch
ultimate_plants	Натуральный гибрид		mental	4	6	draw	2									unique	100exocards	plantsUltimate	13			1 mental	8		Jooyoung Chang	https://www.jooyoungchang.com/	joouerart	https://twitter.com/joouerart
ultimate_animals	Остановить бунт триппетов		physical	4	6	plusNeighbors	3	physical								unique	100exocards	animalsUltimate	14			1 physical	9		Mattibee	https://mattibee-portfolio.tumblr.com	mattibee_arts	https://twitter.com/mattibee_arts
ultimate_babysitting	Прятки с Нугой		social	4	4	setUpTo	4					gem				unique	Sarah - Done	babysittingUltimate	11			1 social	8		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
ultimate_cooking	Слизнехватовый сюрприз		social	4	8	wildNumber						gem				unique	100exocards	cookingUltimate	13			1 social	8		Michelle Barros	https://www.artstation.com/michellebarros	kure_indreams	https://www.instagram.com/kure_indreams/
ultimate_barista	Миксолог		social	4	5	setSuitAllRight		social								unique	100exocards	baristaUltimate	18			1 social	5		Gzei		Gzeidraws	https://twitter.com/Gzeidraws
ultimate_photophonor	Раскрашивая мир		wildcard	4	4	setSuitNeighbors		wildcard								unique	Alexis - Done	photophonorUltimate	11			1 wildcard	4		Alexis Dean-Jones	https://www.alexisdeanjones.com/	musclewing	https://twitter.com/musclewing
ultimate_biology	Рождение воздухоровы		mental	4	8	draw	1									unique	100exocards	biologyUltimate	10			1 mental	9		Shari McConochie	https://www.behance.net/sharimc	merlemage	https://twitter.com/merlemage
ultimate_physics	Ремонт энергоблока		mental	4	2	doubleRight										unique	100exocards	physicsUltimate	15			1 mental	2		Mhuyo	https://mhuyoportfolio.tumblr.com/	Mhuyo	https://twitter.com/Mhuyo
ultimate_writing	Новости Вертумны		mental	4	8	kudos	5									unique	Ed - Done	writingUltimate	15			1 mental	13		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
ultimate_tutoring	Подготовка к экзамену		mental	4	1	plusOthers	3	mental								unique	100exocards	tutoringUltimate	13			1 mental	4		Agui-chart	https://www.behance.net/paulagonzart	Agui_chart	https://twitter.com/Agui_chart
ultimate_nurse	Спасение пациента		mental	4	8	flushesBonusThis	5									unique	Sarah - Done	nurseUltimate	17			1 mental	13		Sarah Webb	https://artofsarahwebb.com/	BearsAreRed	https://twitter.com/bearsarered
ultimate_nurseFail	Потеря пациента		mental	4	8	flushesBonusThis	-5									unique	Sarah - Done	nurseUltimate	17			1 mental	3		Sarah Webb	https://artofsarahwebb.com/	BearsAreRed	https://twitter.com/bearsarered
ultimate_sportsball	Победа в чемпионате		physical	4	6	setNeighbors	6									unique	100exocards	sportsballUltimate	15			1 physical	12		Karagna	https://karagna.carrd.co/#portfolio	Karagna_	https://twitter.com/Karagna_
	vacubot	gear	none	4		gearAllSkills	20	mental	plusLast	4		pet				unique	Ed - Done	robotultimate				2 none	20					
ultimate_defense	Решающая схватка		physical	4	5	setSuitAllRight		physical								unique	100exocards	defenseUltimate	15			1 physical	5		Ian Garces	https://ko-fi.com/lonriac0053/gallery	lonriac	https://twitter.com/lonriac
ultimate_lookout	Не спать на дежурстве		physical	4	10	unchangeable						gem				unique	100exocards	lookoutUltimate	13			1 physical	10		Matt Xie	https://prairiecryptid.com	prairiecryptid	https://twitter.com/prairiecryptid
ultimate_guard	Возглавляя оборону стены		physical	4	7	duplicate	1									unique	100exocards	guardUltimate	15			1 physical	8		Tactician Tactless	https://tacticiantactless.weebly.com/	tactician_tactless	https://www.instagram.com/tactician_tactless/
ultimate_delivery	Эффективнейшний маршрут		mental	4	6	plusWinSkill	1	mental								unique	100exocards	deliveryUltimate	15			1 mental	7		PigDemonArt	https://www.artstation.com/pigdemonart	PigDemonArt	https://twitter.com/PigDemonArt
ultimate_depot	Организация кладовой		mental	4	5	forEachNeighbor	3	mental								unique	Ed - Done	depotUltimate	15			1 mental	8		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
ultimate_construction	Строительство высотки		mental	4	6	plusLast	5									unique	Ed - Done	constructionUltimate	15			1 mental	11		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
ultimate_assistant	Приближение флота Земли		social	4	5	duplicate	2									unique	Ed - Done	assistantUltimate	18			1 social	7		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
ultimate_leader	Остановить земной флот		social	4	10	plusOthers	3	social								unique	100exocards	leaderUltimate	19		can also happen if marz is leader	1 social	13		Maliheh	https://www.malihehrahrovan.com/	maliheh_rahrovan	https://twitter.com/maliheh_rahrovan
																												
																												
	Geoponics																											
																												
stuckMud	По уши в грязи		physical	1	2												100exocards	shovelmuck, nearbyDirtSeasonal	10			3 physical	2		Dannaria	https://dannaria.carrd.co/	dannariart	https://twitter.com/dannariart
workMuscles	Поработать мышцами		physical	1	2	plusIfSuitBattle	1	physical									100exocards	defenseexercise, shovelplow, farmcalplanting, babysittingTrouble	10			4 physical	3		ElectroHex	https://gabitoussaint.carrd.co/	galactigatorr	https://twitter.com/galactigatorr
roboPower	Робосила		mental	2	1	duplicate	2										Sarah - Done	physicsship, robotnomi, shovelplow	10			3 mental	3		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
hotSun	Под палящим солнцем		physical	1	3	globalBonus	-1	physical									100exocards	artifactsheat, shovelsun, nearbyDirtSeasonal	10			3 physical	2		Fruzsina Pittner	https://fruzsipittner.com	rynezion	https://twitter.com/rynezion
cookingSpices	Специи должны течь		social	2	4							gem					100exocards	shovelcalterroir, cookingquestspiceend	10			2 social	4		jrpgdog	https://artpghero.tumblr.com/	jrpgdog	https://twitter.com/jrpgdog
ironStomach	Стальной желудок		physical	2	4												100exocards	vacerepeat40, shovelcalterroir, cookingalien, cookingtammyspicy	11			3 physical	4		Comicenginealex	https://www.comicenginealex.com/	Comicenginealex	https://twitter.com/Comicenginealex
																						 						
stealFood	Кража еды ради выживания		social	3	3	plusForSuit	2	physical									100exocards	deliveryquartersstarve, farmstarverepeat, cookingstarverepeat	12		better than usual is ok	3 social	5		Mélanie Christin	meli.deviantart.com	Melibellule	https://twitter.com/Melibellule
starve	Так... Хочется... Есть...		mental	2	0	plusOthers	2	physical									Sarah - Done	deliveryquartersstarve, farmstarverepeat, cookingstarverepeat, main_starvedeath	12			3 mental	2		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	composer		social	2	5							gem					100exocards	deliveryquartersstarve, photophonorcompose			made a bit higher because you need to buy photophonor	3 social	5					
	workMuscles		physical	1	2	plusIfSuitBattle	1	physical									100exocards	defenseexercise, shovelplow, farmcalplanting, babysittingTrouble				4 physical	3					
singing	Пение от всего сердца		social	1	1	globalBonus	2	social									100exocards	farmcalplanting, photophonorperformstart	11			3 social	3		Lars Carrijo	larsfazartesgallery.carrd.co	larsfazartes	https://twitter.com/larsfazartes
smart	Умный для своего возраста		mental	2	4							gem					100exocards	farmcalplanting, tang40, main_birthday14	12			4 mental	4		Tim Ross	timrossart.com.au	tim.oci	https://www.instagram.com/tim.oci
pestControl	Борьба с вредителями		mental	3	6	plusAll	-1	physical									100exocards	mom80, guardburrower, guardflying, farmflyingpestsstart, farmflyingpestsend	12		quest at 12, reg at 15	3 mental	5		Sophie Boerlage	https://sophieboerlage.com/art/		
dizzyWeed	Кружилка		mental	3	3	draw	1										100exocards	farmDizzyWeed, plantsDizzyWeed	15			2 mental	4		Darcy Dee	https://darcydee.com/	neptuneboneface	https://twitter.com/neptuneboneface
pullWeed	Прополка сорняков		physical	3	7	plusNotSuit	-1	physical									100exocards	farmDizzyWeed	15			2 physical	6		Melissa Peacock	http://www.yellowmellearts.com/portfolio.html	Yellowmelle	https://twitter.com/Yellowmelle
																						 						
plantsSpongecake	Выращивание губкотортника		mental	2	2	plusToGems	2										100exocards	foragespongecake, plantsspongecake	13			1 mental	4		Haveafreakday	https://s-cport.tumblr.com/	Haveafreakday	https://twitter.com/Haveafreakday
radPlant	Радиоактивное растение		mental	3	8							gem					Ed - Done	artifactsRadioactive, artifactsBoss3Pyramid, cal80	15			1 mental	8		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
knowMushwood	Сбор грибодерева		mental	2	3	plusForGems	1										Sarah - Done	constructionlumber, nearbylogging, plantsmushwoodend	10			3 mental	4		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
humanTest	Тесты на людях		mental	3	6	setSuitNeighbors		mental									100exocards	defensestungloves, plantsblep	14			3 mental	6		Diana Nguyen	https://dianavn.portfoliobox.net/	requiemofkings	https://twitter.com/requiemofkings
blepTea	Потенциальное пойло		social	2	4	plusForGems	2										100exocards	forageblep, plantsblep, baristastart	14			3 social	6		Michel Mims	https://michelmims.artstation.com	mimscosara	https://twitter.com/mimscosara
																						 						
violentTale	Рассказывая ужасы		physical	2	5	plusNeighbors	-2	social									100exocards	anemone20, vace1vain, animalscalfloatcow	10		vace and animals = 14	2 physical	3		Marina Rubio	https://marinarubio.portfoliobox.net/	marinukpencilp	https://twitter.com/marinukpencilp
gentleTale	Рассказывая добрую сказку		social	2	2	plusNeighbors	2	social									100exocards	tutoringnougat2, animalscalfloatcow, babysittingtammystory	10		animals = 14	3 social	4		Rachel Harvey	https://rachelharveyillustration.weebly.com/	rekio_art	https://twitter.com/rekio_art
milkSqueedger	Доение мёдожимки		physical	2	6							gem					100exocards	foragesqueedger, foragebosshive, animalssqueedger	14			3 physical	6		JayJay	https://rebecca-polidori.tumblr.com/	Lopteldr	https://twitter.com/Lopteldr
friendHelp	Друзья помогают друг другу		social	2	5												100exocards	animalssqueedger	14			1 social	5		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
	buttKicked		physical	2	5												Sarah - Done	anemone40, defenseexercise, animalssqueedger			animals is 14	2 physical	5					
	unisaur	gear	none	2		rainbowFlushes	3					pet				unique	Sarah - Done	animalsunisaur				3 none	3					
animalTest	Тесты на животных		physical	3	5	setRight	5										100exocards	dad80, defensexeno, animalstangsamples	14			2 physical	10		Lance (artbyvalence)	artbyvalence.artstation.com	artbyvalence	https://twitter.com/artbyvalence
	humanTest		mental	3	6	setSuitNeighbors		mental									100exocards	defensestungloves, plantsblep				3 mental	6					
																												
																												
	Quarters																											
																												
	gentleTale		social	2	2	plusNeighbors	2	social									100exocards	tutoringnougat2, animalscalfloatcow, babysittingtammystory			animals = 14	3 social	4					
boring	Скууууукаааа		social	2	1	setAllRight	1										100exocards	marz20, depotmarzflirt, babysittingtammystory	10			2 social	2		Hoo? Its Claire	https://hooitsclaire.wixsite.com/hooitsclaire	hooitsclaire	https://twitter.com/hooitsclaire
scaryFace	Надевая страшную мину		social	2	0	wildNumber											100exocards	dys40, foragebossmanticorehopeye, babysittingtantrum	10		babysitting is game 2+, others are age 12+	2 social			Tashyuu	tashyuu.wixsite.com/tashyuu	Tashyuwu	https://twitter.com/Tashyuwu
compromising	Компромисс		social	2	2	plusIfSuitBattle	3	social									100exocards	depotmarzangry, babysittingtantrum, cookingcarnivore	10		cooking is 13+	4 social	5		Mhuyo	https://mhuyoportfolio.tumblr.com/	Mhuyo	https://twitter.com/Mhuyo
askAdult	Спросить у взрослых		social	2	4	plusLast	2										100exocards	tammy40, assistantstart, babysittingtrouble	11		assistant is 15+ but whatever	2 social	6		"Rebecca ""Mal"" Snowden"	https://www.rebeccasnowden.com/personal-art-1	cgkpluie	https://twitter.com/cgkpluie
debatable	Это спорно		social	2	5												100exocards	marz40, biologyTangExpeditions	11			2 social	5		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
comeDown	Спускайся, Нуга!		social	1	4							gem					100exocards	babysittingtrouble	11			1 social	4		JulieJubz	juliejubz.com	juliejubz	https://twitter.com/juliejubz
	getCreative		social	3	4	plusToGems	2										100exocards	babysittingtrouble, baristarex, photophonorperformstart			barista is 16. skill check for age 11 babysitting 30, okay enough	4 social	6					
	workMuscles		physical	1	2	plusIfSuitBattle	1	physical									100exocards	defenseexercise, shovelplow, farmcalplanting, babysittingTrouble				4 physical	3					
																						 						
	stealFood		social	3	3	plusForSuit	2	physical									100exocards	deliveryquartersstarve, farmstarverepeat, cookingstarverepeat			better than usual is ok	3 social	5					
	starve		mental	2	0	plusOthers	2	physical									Sarah - Done	deliveryquartersstarve, farmstarverepeat, cookingstarverepeat, main_starvedeath				3 mental	2					
sabotage	Саботаж		social	2	5	globalBonus	-2	mental									100exocards	deliverypaperoute, lookoutrobot, cookingcarnivore	10		good so you're tempted by it, cooking is 13	3 social	3		Angela Intriago	https://www.behance.net/angela_intriago	LaMalaMuerte	https://twitter.com/LaMalaMuerte
carnivore	Стать хищником		social	2	4							gem					Sarah - Done	dys20, foragebristleslug, cookingcarnivore	13			2 social	4		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
	compromising		social	2	2	plusIfSuitBattle	3	social									100exocards	depotmarzangry, babysittingtantrum, cookingcarnivore			cooking is 13+	4 social	5					
	cookingSpices		social	2	4							gem					100exocards	shovelcalterroir, cookingquestspiceend				2 social	4					
	ironStomach		physical	2	4												100exocards	vacerepeat40, shovelcalterroir, cookingalien, cookingtammyspicy				3 physical	4					
bully	Быть задирой		social	2	4												100exocards	cookingTammySpicy, relaxChoose, defenseVace	10			2 social	4		Bubble Tea Penguin	https://bubbleteapenguin.weebly.com/	bobateapenguin	https://twitter.com/bobateapenguin
	edible		wildcard	2	3							gem					Sarah - Done	surveyunlockforage, cookingalien				2 wildcard	3					
	ironStomach		physical	2	4												100exocards	vacerepeat40, shovelcalterroir, cookingalien, cookingtammyspicy				3 physical	4					
																						 						
	blepTea		social	2	4	plusForGems	2										100exocards	forageblep, plantsblep, baristastart				3 social	6					
																												
getCreative	Проявление креативности		social	3	4	plusToGems	2										100exocards	babysittingtrouble, baristarex, photophonorperformstart	11		barista is 16. skill check for age 11 babysitting 30, okay enough	4 social	6		Giulia Zielasko Biazus	www.giuliabiazus.com	giuliabiazus	https://twitter.com/giuliabiazus
braidingHair	Плетение волос Темми		social	1	2	plusToGems	1										100exocards	relaxchoose	10			1 social	3		Georgia Liu	https://georgialiu.weebly.com/	largeonions	https://twitter.com/largeonions
gossip	Раскрывая секреты		social	3	8												100exocards	marz80, baristaanemone	17			1 social	8		Makorie	https://ello.co/makorie	MakorieTV	https://twitter.com/MakorieTV
																												
composer	Сочинение песни		social	2	5							gem					100exocards	deliveryquartersstarve, photophonorcompose	11		made a bit higher because you need to buy photophonor	3 social	5		Polina Raspbrrd	https://www.behance.net/e4479050	raspbrrd	https://www.instagram.com/raspbrrd
performing	Выступление перед публикой		social	2	4	plusNeighbors	1	social									100exocards	photophonorperformunlockrepeat, photophonorperformstart	11		made a bit higher because you need to buy photophonor	3 social	5		FelineTrickster	https://www.felinetrickster.com/	FelineTrickster	https://twitter.com/FelineTrickster
	singing		social	1	1	globalBonus	2	social									100exocards	farmcalplanting, photophonorperformstart				3 social	3					
	performing		social	2	4	plusNeighbors	1	social									100exocards	photophonorperformunlockrepeat, photophonorperformstart			made a bit higher because you need to buy photophonor	3 social	5					
	getCreative		social	3	4	plusToGems	2										100exocards	babysittingtrouble, baristarex, photophonorperformstart			barista is 16. skill check for age 11 babysitting 30, okay enough	4 social	6					
	performing		social	2	4	plusNeighbors	1	social									100exocards	photophonorperformunlockrepeat, photophonorperformstart			made a bit higher because you need to buy photophonor	3 social	5					
																												
	bully		social	2	4												100exocards	cookingTammySpicy, relaxChoose, defenseVace				2 social	4					
	holopalming		mental	1	3												Sarah - Done	tang20, physicsholopalm, relaxchoose				2 mental	3					
	getCreative		social	3	4	plusToGems	2										100exocards	babysittingtrouble, baristarex, photophonorperformstart			barista is 16. skill check for age 11 babysitting 30, okay enough	4 social	6					
																						 						
																												
